activite_id;exercices_id;date_publication_activite;identifiant_fiche;objet_activite
13403;4996;2018-09-19;9SVFA023;Encadrement des dispositifs en matière d'épargne salariale et d'épargne retraite : projet de loi PACTE
13404;4998;2019-03-26;UYVIRIOV;"""loi PACTE"" : présenter l'intérêt du stage préalable à l'installation et du centre de formalités des entreprises / répertoire des métiers."
13405;4998;2019-03-26;S0V28C6V;"""loi avenir professionnel"" : proposer une nouvelle base de calcul du coût/apprenti ; intégrer la taille de l'entreprise signataire d'un contrat ; proposer des aménagements d'amélioration du projet loi"
13406;4998;2019-03-26;SBHO6Z23;"""loi avenir professionnel"": demander 2 amendements 1/garantir l'égalité de traitement entre les Ets formateurs/apprentissage 2/conforter le rôle pivot des CMA entre entreprises et centres de formation"
13407;4998;2019-03-26;JA3YLBUV;"""PLF 2019"" : demander le dépôt d'un amendement en vue de la suppression de l'art 64 ter."
13408;4998;2019-03-26;X2VRLRIV;"""loi PACTE"" : présenter l'intérêt de stage préalable à l'installation et du centre de formalités des entreprises/répertoire des métiers."
13409;4998;2019-03-26;KUVPFCBH;"""opération Artisan créateur d'un jour"" : sensibiliser les députées au parcours administratif du créateur d'entreprise"
13410;4998;2019-03-26;9SVFRIKV;"""loi avenir professionnel"" : proposer des aménagements législatifs (art.8 et art.10) pour favoriser l'orientation de nouveaux publics vers l'apprentissage en supprimant le critère âge/rémunération"
13411;4998;2019-03-26;X2VRLZBV;"""PLF 2019"" : demander le dépôt d'un amendement en vue de la suppression de l'art 64 ter (nouveau)."
13412;5000;2019-04-08;FY3GT5BH;Echanges sur un dossier problématique en cours sur le département (ZDS) et visite d'exploitation auprès des agriculteurs concernés.
13413;5000;2019-04-08;KQ36GOWV;Mise en place d'un plan de soutien aux agriculteurs touchés par la sécheresse
13414;5000;2019-04-08;X2VR46UV;Rencontres EGA : Construction d'arguments, de propositions...
13415;5000;2019-04-08;POHZ7EIV;Echanges sur un dossier problématique en cours sur le département (ZDS) et visite d'exploitation auprès des agriculteurs concernés.
13416;5000;2019-04-08;5GVTKCZV;Alerter sur les dossiers en cours et proposer des pistes d'accompagnement (réunion de travail + petits déjeuners parlementaires)
13417;5001;2018-04-27;19V0PL0H;Retour sur les dossiers en cours dans le département (Retards liés à la PAC, condition sociale des agriculteurs, ZDS, Glyphosate...) et présentation des nouvelles fonctions du député
13418;5001;2019-04-08;5GVTNP9V;Faire un point de situation avec le Conseil départemental suite à la loi Notre
13419;5001;2019-04-08;4UHQFZ4V;Présentation des nouveaux députés de Saône et Loire aux représentants des organisations professionnelles agricoles siégeant au Conseil Agricole Départemental. Et mise en place d'une méthode de travail
13420;5003;2018-09-06;2Y3K05R3;Zones Defavorisées: il s'agit d'intervenir sur le nouveau zonage permettant aux agriculteurs de bénéficier d'une indemnité compensatrice de handicap naturel
13421;5004;2018-09-06;KUVPWQX3;Cours d'eau: cartographie et définition. Nous avons collaboré avec l'administration sur ce dossier.
13422;5004;2018-09-06;PO38Q48H;Installation en Agriculture: travail sur le programme Installation- Transmission en Agriculture
13423;5004;2018-09-06;JA3YRC4V;Zones défavorisées simples: demande de réintégration des communes d'Occitanie qui sortent du nouveau zonage
13424;5006;2019-04-23;C5HAZT5V;Introduire dans la loi de finances un seuil( pour l'imposition de l'IFER et ce en fonction de la capacité de regazeification des terminaux méthaniers
13425;5007;2018-07-06;JA3YJN83;2 réunions à la CRE pour discuter de l'avenir du terminal de Fos Tonkin et de la régulation
13426;5007;2018-07-06;KDVSOFZH;2 réunions à la CRE pour discuter de l'avenir du terminal de Fos Tonkin et de la régulation
13427;5012;2019-04-08;S0V2UXRH;Négociation prix d'un Dispositif médical vendu en officine
13428;5012;2019-04-08;KW3UDG5H;"Évoquer les articles du PLFSS 2018, la publicité et la concurrence avec les prestataires, le droit de substitution ou d’interchangeabilité, les lignes génériques, et réfléchir aux arbres de décision
"
13429;5012;2019-04-08;2Y3KYCTV;"projet de décret relatif aux conditions minimales d’installation ; à la liste des pièces justificatives à fournir pour toute demande de C/T/R d’officines ; aux annexes dans les aéroports"
13430;5012;2019-04-08;K6VB5BWH;Audition sur la stratégie de déploiement des communautés professionnelles de territoire de santé
13431;5012;2019-04-08;2PVXUGPV;Présenter la convention collective de la pharmacie et échanger sur les accords étendus ou non
13432;5012;2019-04-08;QEVJE193;Informer l'IGAS dans le cadre de la missiond'appui au Gouvernement sur le tiers-payant
13433;5012;2019-04-08;KQ36GTEV;Réflexion sur les structures d'achat et les CAP des pharmacies d'officine
13434;5012;2019-04-08;5GVTKGNV;Évoquer les évolutions de la pharmacie d'officine, l'importance du monopole officinale
13435;5012;2019-04-08;Z0V5GILV;Formation professionnelle et compétences pour les professionnels de santé libéraux
13436;5012;2019-04-08;JA3Y5KC3;Audition sur les soins non programmés - proposition pharmacien correspondant, ordonnance collective
13437;5012;2019-04-08;Z0V5GELV;"Évoquer les articles du PLFSS 2018, la publicité et la concurrence avec les prestataires, le droit de substitution ou d’interchangeabilité, les lignes génériques, et réfléchir aux arbres de décision
"
13438;5012;2019-04-08;UYVIY2X3;Négocier les tarifs de remboursement des tire-lait
13439;5012;2019-04-08;GJVDY7OV;Prise en compte des propositions sur la formations délivrées au sein des lycées, des IUT et des CFA, dans le cadre de la mission sur l’universitarisation des formations paramédicales et de maïeutique
13440;5012;2019-04-08;2ZV9G1YH;Négociation convention pharmaceutique + négociation télémédecine
13441;5012;2019-04-08;DC34GJFH;Audition dans le cadre de la mission d'information herboristerie
13442;5012;2019-04-08;KUVPDX2V;Participation au Comité de pilotage Tiers payant programmé DSS
13443;5012;2019-04-08;SBHODGBV;"réunion relative à la révision de la nomenclature des
supports d'aide à la prévention et au traitement des escarres (SAPTE)
"
13444;5012;2019-04-08;9SVFY5U3;Audition sur l’enquête sectorielle sur les secteurs du médicament et de la biologie médicale
13445;5012;2019-04-08;19V0UDB3;Intégration des professions de santé dans l'OPCO Santé
13446;5012;2019-04-08;KDVSD5DV;Prise en compte des spécificités mahoraises dans l'organisation du système de santé
13447;5012;2019-04-08;40VE8AWH;Prise de contact et échange sur la nouvelle convention pharmaceutique et l'avenir de la pharmacie d'officine
13448;5012;2019-04-08;KW3UD55H;Propositions visant à développer l'utilisation des génériques et des biosimilaires, développement des ordonnances collectives
13449;5012;2019-04-08;2EHLY5SV;proposition relative à la dispensation des substituts nicotiniques par le pharmacien et proposition TROD en officine
13450;5012;2019-04-08;IO3WQ4E3;Audition sur la pénurie des médicaments et les ruptures d'approvisionnement
13451;5012;2019-04-08;PO38GXR3;Organisation de la généralisation de la vaccination antigrippale en officine
13452;5012;2019-04-08;4UHQU58V;Proposition mise à égalité du parcours de soins des patients, réforme de la formation professionnelle pour les professions de santé
13453;5012;2019-04-08;FY3GYZ23;"Évoquer les articles du PLFSS 2018, la publicité et la concurrence avec les prestataires, le droit de substitution ou d’interchangeabilité, les lignes génériques, et réfléchir aux arbres de décision
"
13454;5015;2019-03-28;FY3GB91H;Sérialisation de médicaments : Prévoir un décret en cohérence avec le cadre européen (modalités de codification permettant la libre circulation des médicaments au sein de l'Europe)
13455;5015;2019-03-28;S0V2NCC3;Sérialisation de médicaments: Introduire le dispositif de la sérialisation dans le cadre législatif dans les collectivités d'Outre-Mer pour une mise en œuvre homogène et cohérente du dispositif
13456;5015;2019-03-28;5GVTFAE3;Contribution L 2017: Demande de communication des données collectives permettant aux industriels de vérifier leur montant individuel de contribution/demande de report d'un mois du délai de paiement
13457;5015;2019-03-28;9SVFL19V;Lutte contre les ruptures d'approvisionnement des médicaments : Proposer des mesures permettant de lutter efficacement contre le risque de rupture, en agissant sur les différentes causes de ruptures
13458;5015;2019-03-28;IYVNUOG3;Plateforme Cancer : 15 propositions favorisant l'accès précoce des patients aux médicaments innovants, l'amélioration du parcours de soin, le développement de la recherche en onco-pédiatrie 
13459;5015;2019-03-28;POHZYSN3;Bon usage du médicament : Présenter aux pouvoirs publics et aux acteurs concernés une plateforme de propositions en faveur du bon usage du médicament
13460;5015;2019-03-28;K6VBXIT3;Politique conventionnelle du médicament - Demande de mise en cohérence de la Lettre d'Orientation Ministérielle avec les engagements du CSIS
13461;5015;2019-03-28;POHZYWN3;Vaccins : Présentation d'une plateforme de 15 propositions pour favoriser une meilleures couverture vaccinale en France
13462;5015;2019-03-28;IYVNUP73;Ordonnance n°2017-49 «avantages offerts par des fabricants de produits/prestations de santé»: Permettre aux entreprises de disposer du temps nécessaires pour adapter leurs systèmes à la réforme
13463;5015;2019-03-28;K6VBX8T3;PLFSS 2019 - Réaffirmer le principe de priorité de la négociation conventionnelle dans la fixation des prix des produits en association de traitement
13464;5015;2019-03-28;KDVSYT5V;PLFSS 2019 - Clause de sauvegarde: Mise en cohérence dans la construction de la base de calcul des dépenses de médicaments 2019 afin de tenir les engagements de croissance du Gouvernement
13465;5015;2019-03-28;5DHML9O3;"PLFSS 2019 - Demande de suppression du statut ""médicament hybride"" afin que des travaux de concertation avec l'ensemble des acteurs concernés puissent avoir lieu préalablement"
13466;5015;2019-03-28;4UHQYL53;Loi relative à la désignation aléatoire des comités de protection des personnes : permettre des modalités de tirage au sort des comités tenant compte de critères de compétence et de disponibilités
13467;5015;2019-03-28;IYVNUG73;Maîtrise des dépenses de santé : Proposer la possibilité pour l’Assurance maladie de s’associer à des programmes en alternative à des baisses de prix (iatrogénie médicamenteuse)
13468;5015;2019-03-28;FY3GBN1H;"Pictogramme ""grossesse"" : Demander une (i) clarification des produits rentrant dans le champ du dispositif et (ii) une visibilité sur la date de mise en œuvre de la réforme"
13469;5015;2019-03-28;JA3Y74QV;Information des patients et des professionnels de santé : Propositions pour améliorer l'information des patients et des professionnels de santé (Rapport Leo-Kerzieck)
13470;5015;2019-03-28;UYVIW1KH;Charte de l'information par démarchage ou prospection: Améliorer le suivi de la Charte et du référentiel, et afin de contribuer à l'amélioration des pratiques des entreprises du médicament
13471;5015;2019-03-28;FX3CAUMH;PLFSS 2019 - Ajuster les mécanismes financiers de régulation des ATU pour permettre au dispositif de produire ses effets en conformité avec les engagements du CSIS
13472;5015;2019-03-28;POHZYDK3;PLFSS 2019 - Élargissement des autorisations temporaires d'utilisation (ATU) aux extensions d'indications: Sécuriser la primauté du conventionnel dans la régulation des extensions d’indication
13473;5015;2019-03-28;IO3WKLM3;PLFSS 2019 - Mettre la politique de maîtrise des dépenses de santé en cohérence avec les objectifs d’attractivité industrielle affirmés dans le CSIS (niveau de baisses de prix demandé au médicament)
13474;5015;2019-03-28;JA3Y7B5V;"PLFSS 2019 - Autorisations temporaires d'utilisation ""en accès direct"": s'assurer que la demande d'entrée dans le champ de la procédure relève de l'initiative des industriels"
13475;5015;2019-03-28;QEVJL0QH;Réforme de l'évaluation du médicament - Améliorer la prévisibilité de l'évaluation du médicament à travers la mise en place d'un indicateur unique (valeur thérapeutique relative (VTR))
13476;5015;2019-03-28;KW3UUFS3;Réforme de la loi sur le handicap : Préserver la mission Handicap de la branche
13477;5016;2018-04-26;4UHQSJ43;Clarification des modalités d'application du pictogramme « femme enceinte »
13478;5016;2018-04-26;QEVJQJJ3;Modalités d'accès aux Système Nationale des Données de Santé (SNDS) permettant de maintenir l'attractivité de la France en matière de recherche
13479;5016;2018-04-26;QEVJQYY3;PLFSS 2018 : Demander une meilleure prise en compte des sources d'économies dégagées par l'innovation dans l'organisation des soins et sensibiliser sur la nécessité à un retour à la croissance
13480;5016;2018-04-26;SQV7R92V;Règlement Européen sur le Certificat complémentaire de protection (CCP) : maintien en l'état du cadre européen et national existant
13481;5016;2018-04-26;9SVFZ7TH;Fiscalité de l'innovation : préservation et clarification du périmètre du crédit impôt recherche
13482;5016;2018-04-26;5GVT2P9H;PLFSS 2018 : Amendements déposés par le Leem : Article 35 , Article 38, Article 40 et Article 42
13483;5016;2018-04-26;K6VBEYEV;Expertise scientifique : mise en œuvre des décisions du CSIS de 2016
13484;5016;2018-04-26;2PVXWBDH;Lutte contre les médicaments falsifiés – Non-transposition de l’article 52 ter de la Directive 2011/62/UE du 27 mai 2011
13485;5016;2018-04-26;KDVS49OH;Produits innovants à l’hôpital/liste en sus: mise en place d’un groupe de concertation Pouvoirs publics/industrie pour améliorer la lisibilité des critères d’accès et de radiation sur la liste en sus 
13486;5016;2018-04-26;2EHLF5WH;"Contrat de mandature : Plateforme de propositions du Leem - Axe ""Concilier maitrise des dépenses de santé et politique d'attractivité"""
